Animal name,Path,ID
7582513,/home/u668954/Insect_classifier/database/7582513/d063s0118.jpg,521
5755079,/home/u668954/Insect_classifier/database/5755079/d145s0069.jpg,472
8563753,/home/u668954/Insect_classifier/database/8563753/d164s0151.jpg,610
5023058,/home/u668954/Insect_classifier/database/5023058/d044s0224.jpg,530
1036154,/home/u668954/Insect_classifier/database/1036154/d090s0257.jpg,579
1035204,/home/u668954/Insect_classifier/database/1035204/d159s0286.jpg,497
4475213,/home/u668954/Insect_classifier/database/4475213/d187s0011.jpg,725
1036192,/home/u668954/Insect_classifier/database/1036192/d088s0248.jpg,538
5756374,/home/u668954/Insect_classifier/database/5756374/d102s0211.jpg,554
8139233,/home/u668954/Insect_classifier/database/8139233/d063s0483.jpg,506
8335452,/home/u668954/Insect_classifier/database/8335452/d075s0484.jpg,563
6097886,/home/u668954/Insect_classifier/database/6097886/d078s0221.jpg,705
6097924,/home/u668954/Insect_classifier/database/6097924/d184s0030.jpg,596
7613168,/home/u668954/Insect_classifier/database/7613168/d109s0058.jpg,479
5755051,/home/u668954/Insect_classifier/database/5755051/d155s0140.jpg,671
1035434,/home/u668954/Insect_classifier/database/1035434/d194s0060.jpg,574
8186956,/home/u668954/Insect_classifier/database/8186956/d116s0183.jpg,464
5716409,/home/u668954/Insect_classifier/database/5716409/d054s0336.jpg,473
4988484,/home/u668954/Insect_classifier/database/4988484/d153s0166.jpg,687
5755978,/home/u668954/Insect_classifier/database/5755978/d195s0524.jpg,686
1036216,/home/u668954/Insect_classifier/database/1036216/d068s0063.jpg,638
4480302,/home/u668954/Insect_classifier/database/4480302/d210s0007.jpg,598
9364935,/home/u668954/Insect_classifier/database/9364935/d042s0004.jpg,702
4475677,/home/u668954/Insect_classifier/database/4475677/d197s0660.jpg,565
7840196,/home/u668954/Insect_classifier/database/7840196/d120s0230.jpg,490
4480348,/home/u668954/Insect_classifier/database/4480348/d213s0446.jpg,477
4308804,/home/u668954/Insect_classifier/database/4308804/d089s0175.jpg,605
4308807,/home/u668954/Insect_classifier/database/4308807/d072s0211.jpg,594
5756374,/home/u668954/Insect_classifier/database/5756374/d102s0074.jpg,554
9268484,/home/u668954/Insect_classifier/database/9268484/d171s0060.jpg,601
4475794,/home/u668954/Insect_classifier/database/4475794/d199s0100.jpg,740
4475213,/home/u668954/Insect_classifier/database/4475213/d187s0275.jpg,725
9364935,/home/u668954/Insect_classifier/database/9364935/d041s0609.jpg,702
4474169,/home/u668954/Insect_classifier/database/4474169/d140s0104.jpg,735
5755339,/home/u668954/Insect_classifier/database/5755339/d179s0036.jpg,586
6097883,/home/u668954/Insect_classifier/database/6097883/d071s0610.jpg,667
5872129,/home/u668954/Insect_classifier/database/5872129/d076s0441.jpg,738
4480348,/home/u668954/Insect_classifier/database/4480348/d213s0406.jpg,477
